"logFC","logCPM","F","PValue","FDR","gene"
-0.124212383930519,7.88391812179578,1.32227081575122,0.264054774117407,0.5025066345629,"T28D9.1"
0.162354022253361,6.07714998055467,1.32149215211902,0.264191126004215,0.502658527991328,"skat-1"
0.291080069514019,4.38077690234084,1.3199837607274,0.264456653782769,0.503056078045058,"prx-1"
0.359390203792727,3.45810643335736,1.31761441913904,0.264878493016579,0.503655593517481,"ceh-27"
0.100186413947605,8.73270138181518,1.31744934762752,0.26489955297247,0.503655593517481,"let-418"
-0.115869086307812,7.92286484608342,1.31720901098931,0.264941762555535,0.503655593517481,"ZK1320.9"
-0.1624303206511,6.72679345093347,1.3158613351304,0.265178672344857,0.503998199191561,"ile-2"
0.239387621854763,4.87896283878775,1.3153105301666,0.265276225404793,0.504075853830737,"Y67D2.2"
0.321771254650435,3.77078511453139,1.31355276293437,0.26558925387426,0.50446340004719,"F52H2.1"
0.235044095989165,4.8610461884159,1.31350755415117,0.265593653764582,0.50446340004719,"C47B2.9"
-0.147293401610374,6.53878585722084,1.30984853461876,0.266238665361188,0.505580515533175,"ina-1"
-0.0964296918421113,8.86505418939095,1.30848524157535,0.266479659411267,0.505930098617462,"egl-4"
-0.467596576591091,3.29753060611948,1.30609563019851,0.266915456060435,0.506617592830914,"fbxa-152"
-0.156870713113431,6.32753847096182,1.30551987681156,0.26700522955503,0.506617592830914,"Y105C5B.5"
0.126046623971947,7.73016023514095,1.30547699962232,0.267012713981066,0.506617592830914,"acs-13"
0.174964294217802,5.76974041360474,1.30506219185254,0.267086540052522,0.50664954717452,"pnk-1"
0.305248879726112,4.26048742426062,1.30354599538991,0.267357537841464,0.506916735848756,"prkl-1"
-0.198644645371709,5.34184243863566,1.3031873080807,0.267419794741429,0.506916735848756,"ZC204.12"
-0.223352303371847,4.92994369992182,1.30271474448661,0.267504142006778,0.506916735848756,"C18F10.7"
0.230802575328413,4.76904953219397,1.30231288905422,0.267575791475153,0.506916735848756,"yars-2"
0.247056263403125,4.64316785342361,1.30225163228805,0.267586865456796,0.506916735848756,"rft-1"
-0.285659577713505,4.32231239233398,1.30208801655303,0.267616690984594,0.506916735848756,"rad-51"
0.137486675501839,6.41608173420445,1.30202354236253,0.267626493991009,0.506916735848756,"C23G10.8"
0.145539956267226,6.73121986549262,1.30142281424062,0.267733409390951,0.506971113585289,"Y54F10AM.5"
-0.374222867096778,3.64085342548646,1.30116935928302,0.267784250259061,0.506971113585289,"F23F1.6"
-0.18743379218995,5.30873284284278,1.30060045271682,0.26788023575114,0.506971113585289,"rab-6.1"
0.252921392648574,4.49624878747324,1.30058833698526,0.267883285527352,0.506971113585289,"ZK822.6"
-0.219401773862956,4.84203215887047,1.30024955191114,0.267943160730007,0.506975070322071,"cpf-1"
0.282434343241153,4.30602600993161,1.29986878005894,0.268011997208048,0.506975070322071,"helq-1"
-0.189121934419195,5.41024309454452,1.29961168194423,0.268056439723772,0.506975070322071,"C18D11.3"
-0.270735736991993,4.55498539612887,1.29848440520374,0.268258454090062,0.507214717073743,"tig-2"
0.229901448875649,4.56052033220071,1.29798661052511,0.268347293438663,0.507214717073743,"F26E4.4"
0.104844189355645,8.8523655456991,1.2976666453161,0.26840323566659,0.507214717073743,"rps-18"
-0.229629864659361,5.09939558833447,1.29762461211382,0.268411342237314,0.507214717073743,"R144.6"
-0.218483909764475,5.02973480928535,1.29597404436271,0.26870648993602,0.507555614332048,"F25G6.9"
-0.134858820215807,6.72248062049926,1.29584178122609,0.268729604805739,0.507555614332048,"cyp-36A1"
0.202867754568928,5.83389292003588,1.29565578397134,0.268762999918489,0.507555614332048,"gld-2"
-0.250665548973041,4.73899328803935,1.29493794295424,0.26889225816431,0.50769188093839,"C24H10.2"
-0.168970867595388,5.7784523668754,1.29414888584799,0.269032872186442,0.507849525819459,"ptl-1"
0.178115878570631,5.63566257368493,1.29337217103703,0.269172146124732,0.507945742530439,"sec-22"
0.186889120452864,6.01757753203005,1.29322694442511,0.269198103565789,0.507945742530439,"rbm-12"
0.289874315094549,4.15272712367885,1.29253794034327,0.269323805998586,0.508075102722984,"gakh-1"
0.124422405620281,6.90677879088227,1.2915410896499,0.269500590351428,0.508300752824469,"tomm-22"
0.121916650731008,7.86652232345007,1.2907976076284,0.269634091999426,0.508444689706658,"col-107"
0.148882591457219,6.54366163824606,1.29021560999776,0.269738826029721,0.508496615817337,"bas-1"
-0.297889184631727,4.739722432508,1.29001359590262,0.26977601358794,0.508496615817337,"chil-22"
