"logFC","logCPM","F","PValue","FDR","gene"
0.418712061052572,6.43109323676056,1.49099746118708,0.22542974704321,0.706990351180911,"Y54F10AR.1"
0.307874456387415,7.85650646961641,1.49002710420371,0.225579050469801,0.707006544763178,"F35A5.1"
-0.665367311648547,5.18591393993522,1.4842773612,0.226472763051548,0.709177482538359,"ugt-13"
0.328042187705726,7.25718836623224,1.48368340902142,0.226560879742632,0.709177482538359,"Y79H2A.3"
-0.686432082978041,5.10178105618904,1.48253144694641,0.226744158661733,0.709205694158453,"prx-14"
0.247376275146033,8.57274050399125,1.4817626349095,0.226859069140594,0.709205694158453,"W03F9.1"
-0.222076925817652,9.01218724274285,1.48078762275901,0.227010658361909,0.709227566410932,"nhr-97"
0.288553883935434,7.7630187549377,1.47532269895133,0.227862702601229,0.711351990662457,"aakg-1"
0.558289212596453,5.62864003217249,1.47360936745272,0.22813289282266,0.711351990662457,"alh-5"
0.283407037976675,7.80003254480348,1.47265853581418,0.228279462811788,0.711351990662457,"pqn-85"
0.329387802293831,7.28520396382793,1.47201940073561,0.22837964117572,0.711351990662457,"npp-6"
-0.479137196523351,5.96175623181096,1.47179370909286,0.22841577681822,0.711351990662457,"ech-5"
0.495607426809978,5.90354271361819,1.46919717931782,0.228823679404127,0.711828322971433,"wip-1"
-0.513390418617559,5.75743688606749,1.46897224949624,0.228858973562885,0.711828322971433,"esyt-2"
0.333647139085569,7.27155531774948,1.4678917328711,0.229027531393834,0.711901166975132,"crml-1"
0.457840224196976,6.10423384014194,1.4617518440508,0.229996208619935,0.713836048218697,"ric-4"
-0.360602770333861,6.8344930462694,1.46075284794924,0.230153444492274,0.713836048218697,"apm-1"
0.650500711160651,5.23276021314127,1.46004276010427,0.230269050228698,0.713836048218697,"trm-1"
0.31932359754901,7.37941351675522,1.45968062574817,0.230323035090105,0.713836048218697,"imph-1"
-0.334622709041842,7.19336508559256,1.45933569839683,0.230377668568848,0.713836048218697,"rle-1"
0.530673381239244,5.73632695552616,1.457490632306,0.230671918473101,0.714232746807076,"F10C2.4"
-0.610782772378545,5.41624620065079,1.45543661699911,0.230998906331128,0.714232746807076,"Y53F4B.12"
-0.339806793333023,7.06443838690117,1.45515959867601,0.231040205334181,0.714232746807076,"F32B5.6"
-0.45048564942154,6.18799704429821,1.45435775997806,0.231168086430221,0.714232746807076,"efr-3"
-0.482614555684873,5.89886885050358,1.45373200266141,0.231268068906785,0.714232746807076,"pdpr-1"
-0.592111563698096,5.44238762402234,1.45304335635746,0.231379375061457,0.714232746807076,"F07F6.8"
0.392574145616349,6.65516538525015,1.45024384782697,0.231823213665035,0.715152744042135,"pges-2"
0.433999156913465,6.3243272153793,1.44861738210371,0.232083217006678,0.715504826786773,"ymel-1"
0.498529607323586,5.8608762977033,1.44758991585872,0.232248419742429,0.715564383691341,"ntl-11"
-0.487707905456237,5.92131169869752,1.44647716022303,0.232425901353695,0.715661673659684,"rsp-5"
-0.261104506815058,8.64710318952844,1.44455288870045,0.232733285931454,0.715932701876866,"F58D5.5"
-0.162144519151832,11.1492702417359,1.4430268738069,0.232978118345852,0.715932701876866,"eef-1G"
0.552466790638068,5.63473779878563,1.44261154854354,0.233047120697416,0.715932701876866,"tftc-3"
0.323306283018448,7.33462655154294,1.44228260614711,0.233097762466331,0.715932701876866,"eif-6"
-0.565891849779293,5.53144022094754,1.44133330978032,0.233252444101398,0.715959473289962,"scl-2"
0.252815724298646,8.24251044107609,1.43932864617047,0.233572854867924,0.716494592324684,"nol-2"
-0.346399322262677,7.03991162887619,1.43808720912158,0.233773014437732,0.716513869272477,"F35C8.5"
-0.375749907295691,6.77015629964391,1.43635379428467,0.23405275951893,0.716513869272477,"rfip-1"
-0.384717088441685,6.62942697606997,1.43601658176675,0.234107261426861,0.716513869272477,"asd-1"
-0.455885183096984,6.0840833942721,1.43515353091661,0.234247114282436,0.716513869272477,"atg-4.1"
0.522869837838581,5.72978367535867,1.43477526171147,0.234309530339053,0.716513869272477,"zig-9"
0.369317675777534,6.79274394501898,1.43279621709715,0.234628073920329,0.716849215163561,"bam-2"
0.577799346384813,5.55306430772925,1.43229624426203,0.234711486147335,0.716849215163561,"pqn-37"
0.491612714971624,6.04066883197487,1.43106898675132,0.234908847608842,0.716922096286499,"F53H2.3"
0.586264823771212,5.44949351667347,1.42997962591552,0.235087517288968,0.716922096286499,"ZC116.1"
0.337736320289857,7.08661519998101,1.42888419887326,0.235262588338888,0.716922096286499,"ZK121.2"
-0.530837085054264,5.69128710044059,1.42853996074675,0.235319994907495,0.716922096286499,"Y106G6G.2"
-0.376947404316277,6.66866154688855,1.42710562421103,0.235551891268904,0.717183132634373,"toe-4"
0.513443517912746,5.85608151837472,1.42536294644967,0.23583700955221,0.717605788991061,"unc-86"
0.406154665384176,6.40552988908095,1.42372557369985,0.236102967028554,0.717969654851244,"hgo-1"
0.690234306991113,5.07241084088045,1.42025685220759,0.236672513919634,0.719077223404492,"stau-1"
-0.19862079460296,9.44497539106561,1.41970123761455,0.236760390580684,0.719077223404492,"F23C8.5"
0.442144372269032,6.22730363787474,1.4127400171415,0.237904420148146,0.722104691105604,"pis-1"
-0.55526174401003,5.54101452716369,1.4116334854352,0.238088311483684,0.722215935576666,"nlp-55"
-0.383635094244959,6.56703441890158,1.4081969123792,0.238653849021031,0.723236335709004,"lpd-9"
