"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"prmt-9",112.067349655597,91.4825569955513,123.872485053757,82.1856193369287,91.3737666468375,107.039416540516
"T23B5.3",88.5693569858754,66.4337616277218,64.5830904981129,77.3511711406388,69.3180298700146,84.1677463395508
"T23D8.3",198.829168743802,201.479441002107,214.924055264212,149.867894084988,129.183601121391,162.84629183087
"ppm-2",462.729701803757,468.303565572465,497.607418592017,552.093984016309,544.04150716163,562.643086943736
"cdka-1",54.2261369301278,63.1665274493093,49.7607418592017,84.1193986154447,64.0666639707711,62.2109429466245
"T23G5.2",94.8957396277236,104.551493709202,91.0515702104542,114.092977432442,128.133327941542,79.5934122993578
"saeg-2",51.5148300836214,63.1665274493093,46.5845242937208,58.0133783554791,51.4633858125866,51.2325412501614
"T23G7.2",21.6904547720511,21.781561189417,25.4097405238477,27.0729098992236,18.9049172372767,21.0419365848877
"T23G7.3",59.6487506231405,58.8102152114259,86.8166134564796,44.4769234058673,47.2622930931918,64.9555433707403
"pir-1",39.7658337487604,33.7614198435963,22.2335229583667,42.5431441273513,35.709288114856,49.4028076340842
"T23G11.4",27.1130684650639,38.1177320814797,35.9971324087842,20.3046824244177,31.5081953954612,26.5311374331193
"rlbp-1",16.2678410790383,10.8907805947085,11.6461310734302,10.6357860318378,21.0054635969741,10.9784016964632
"lron-9",67.7826711626597,82.7699325197845,64.5830904981129,123.761873825022,139.686332919878,119.847551853056
"T23G11.7",97.60704647423,114.353196244439,109.050136414846,108.291639596894,96.625132546081,115.273217812863
"xbx-5",48.803523237115,63.1665274493093,57.1719161786573,53.1789301591892,34.6590149350073,45.7433404019298
"T24B1.1",78.6278985486853,96.9279472929056,102.697701283884,90.8876260902505,90.3234934669888,71.3596110270105
"T24B8.2",26.2092995162284,34.8504979030672,30.703436466316,32.8742477347715,24.1562831365203,29.2757378572351
"T24B8.3",366.930193227198,527.113780783891,566.425465844105,495.047495300088,404.355174241752,507.751078461421
"T24B8.4",140.987956018332,148.114616088036,154.575921520073,118.927425628732,136.535513380332,139.059754821867
"T24B8.5",19.8829168743802,28.3160295462421,35.9971324087842,35.7749166525454,38.8601076544021,48.4879408260456
"T24B8.7",195.21409294846,159.005396682744,200.101706625301,171.139466148663,234.210919106262,223.227501161417
"T24D1.2",16.2678410790383,26.1378734273004,31.7621756548096,22.2384617029336,26.2568294962177,31.1054714733123
"T24D5.2",20.7866858232156,20.6924831299461,15.8810878274048,26.1060202599656,16.8043708775793,24.7014038170421
"samp-1",52.4185990324568,75.1463861034886,66.7005688751002,29.9735788169975,25.206556316369,38.424405937621
"rsf-1",51.5148300836214,55.5429810330133,62.4656121211256,44.4769234058673,63.0163907909224,38.424405937621
"nlp-51",1.80753789767093,5.44539029735425,11.6461310734302,7.73511711406388,6.30163907909224,3.65946723215438
"T24H10.1",75.0128227533434,109.996884006556,77.2879607600367,90.8876260902505,89.27322028714,92.4015476118982
"T24H10.4",48.803523237115,62.0774493898384,58.230655367151,61.880936912511,69.3180298700146,64.0406765627017
"dyrb-1",31.6319132092412,38.1177320814797,45.5257851052271,58.0133783554791,43.061200373797,60.3812093305473
"1-Jun",101.222122269572,131.778445195973,123.872485053757,128.596322021312,131.284147481088,137.230021205789
"T25B9.1",113.874887553268,137.223835493327,120.696267488277,158.569900838309,142.837152459424,149.123289710291
"T25B9.3",21.6904547720511,18.5143270110044,20.1160445813794,13.5364549496118,16.8043708775793,15.5527357366561
"ugt-54",161.774641841548,127.422132958089,92.1103093989479,153.73545264202,126.032781581845,110.69888377267
"T25B9.8",9.94145843719009,10.8907805947085,17.9985662043921,24.1722409814496,18.9049172372767,17.3824693527333
"T25B9.9",1062.8322838305,1049.8712493299,1042.85810066625,734.836125836068,820.26335346184,839.847729779431
"inpp-1",16.2678410790383,11.9798586541793,8.46991350794923,17.4040135066437,16.8043708775793,13.7230021205789
"T25C12.3",3162.28755197528,3285.74850542355,3422.90379639998,3380.24617884591,3437.54411764482,3537.78994668525
"dkf-2",143.699262864839,153.56000638539,143.988529635137,116.026756710958,136.535513380332,120.762418661095
"T25G3.1",18.0753789767093,26.1378734273004,31.7621756548096,14.5033445888698,24.1562831365203,20.1270697768491
"T25G3.3",307.281442604057,327.812495900726,317.621756548096,240.755520175238,224.758460487623,243.354570938267
"T25G3.4",340.72089371097,282.07121740295,334.561583563995,349.047159772132,309.830588055368,343.075053014473
"T26C5.2",0.903768948835463,2.1781561189417,7.41117431945558,78.3180607798968,72.4688494095607,44.8284735938912
"T26C5.3",195.21409294846,204.74667518052,190.573053928858,227.219065225626,205.853543250346,218.653167121224
"T26C5.4",20.7866858232156,21.781561189417,20.1160445813794,11.6026756710958,12.6032781581845,12.8081353125403
"T26E3.4",111.163580706762,99.1061034118473,113.285093168821,117.960535989474,98.7256789057784,127.166486317365
"T26G10.1",297.339984166867,304.941856651838,265.743536311907,171.139466148663,124.982508401996,161.016558214793
"cpd-2",56.9374437766342,82.7699325197845,68.8180472520875,43.5100337666093,61.9661176110737,52.1474080582
"npr-15",28.9206063627348,18.5143270110044,22.2335229583667,28.0397995384816,27.3071026760664,10.9784016964632
"T27D12.1",238.595002492562,197.123128764224,211.747837698731,546.292646180761,462.120199133431,446.455002322835
"T27E9.2",288.302294678513,229.795470548349,237.157578222578,262.993981878172,264.668841321874,309.224981117045
"abcf-2",126.527652836965,136.134757433856,165.16331340501,67.6822747480589,135.485240200483,125.336752701288
"sipa-1",130.142728632307,116.531352363381,109.050136414846,78.3180607798968,130.23387430124,107.954283348554
"zip-10",38.8620647999249,32.6723417841255,24.351001335354,24.1722409814496,15.7540976977306,20.1270697768491
"sygl-1",22.5942237208866,29.4051076057129,27.527218900835,17.4040135066437,17.854644057428,18.2973361607719
"T27F6.6",52.4185990324568,64.2556055087801,46.5845242937208,47.3775923236412,51.4633858125866,57.6366089064315
"T27F6.7",26.2092995162284,20.6924831299461,22.2335229583667,24.1722409814496,23.1060099566715,21.0419365848877
"T27F6.8",46.0922163906086,34.8504979030672,38.1146107857715,40.6093648488354,51.4633858125866,47.573074018007
"T28B8.1",194.310323999625,209.102987418403,137.636094504175,273.62976791001,274.121299940512,244.269437746305
"T28B8.3",9.94145843719009,10.8907805947085,5.29369594246827,8.70200675332186,13.6535513380332,16.4676025446947
"T28B11.1",333.490742120286,326.723417841255,260.449840369439,355.815387246938,410.656813320844,317.458782389393
"grsp-2",67.7826711626597,90.3934789360805,77.2879607600367,149.867894084988,145.98797199897,166.505759063024
"T28C6.7",233.172388799549,246.131641440412,251.97992686149,276.530436827784,335.037144371737,261.651907099038
"T28D6.4",28.9206063627348,26.1378734273004,32.8209148433033,24.1722409814496,25.206556316369,31.1054714733123
"T28D6.5",79.5316674975207,99.1061034118473,103.756440472378,79.2849504191547,82.9715812080478,68.6150106028947
"T28D6.6",229.557313004208,203.657597121049,212.806576887224,198.212376047887,192.199991912313,212.249099464954
"T28D6.7",105.740967013749,106.729649828143,100.580222906897,97.6558535650564,78.770488488653,103.379949308361
"nra-1",109.356042809091,116.531352363381,111.167614791834,123.761873825022,130.23387430124,105.209682924439
"slc-17.4",21.6904547720511,30.4941856651838,25.4097405238477,28.0397995384816,26.2568294962177,32.9352050893894
"T28F3.5",16.2678410790383,16.3361708920627,9.52865269644288,12.5695653103538,19.9551904171254,20.1270697768491
"T28F3.8",64.1675953673179,62.0774493898384,77.2879607600367,57.0464887162211,54.6142053521327,58.5514757144701
"T28F4.1",40.6696026975958,43.563122378834,39.1733499742652,48.3444819628992,42.0109271939483,47.573074018007
"T28F4.4",54.2261369301278,42.4740443193631,49.7607418592017,47.3775923236412,48.3125662730405,46.6582072099684
"T28F4.5",706.747317989332,687.208255526106,474.315156445157,1421.32776970924,1047.12236030916,971.588550136989
"T28H10.2",80.4354364463562,63.1665274493093,45.5257851052271,74.4505022228648,60.915844431225,68.6150106028947
"T28H10.3",189.791479255447,255.93334397565,250.921187672996,337.444484101037,323.484139393402,300.991179844698
"inos-1",93.9919706788881,101.284259530789,116.461310734302,107.324749957636,93.4743130065349,103.379949308361
"VF13D12L.3",102.125891218407,105.640571768672,134.459876938694,110.22541887541,116.580322963206,127.166486317365
"syx-17",38.8620647999249,38.1177320814797,41.2908283512525,47.3775923236412,28.3573758559151,34.7649387054666
"cnc-10",18.9791479255447,39.2068101409506,23.2922621468604,29.0066891777395,38.8601076544021,32.9352050893894
"ebp-2",11.748996334861,20.6924831299461,17.9985662043921,37.7086959310614,31.5081953954612,27.4460042411579
"adbp-1",23.497992669722,29.4051076057129,24.351001335354,27.0729098992236,34.6590149350073,32.0203382813509
"ucr-2.1",376.871651664388,396.424413647389,384.322325423196,382.888297146162,370.746432486593,397.052194688751
"sek-6",29.8243753115703,23.9597173083587,17.9985662043921,29.9735788169975,19.9551904171254,32.9352050893894
"nuo-6",320.837976836589,390.979023350035,386.439803800184,349.047159772132,302.478675796427,357.712921943091
"tofu-5",24.4017616185575,30.4941856651838,24.351001335354,21.2715720636757,22.0557367768228,15.5527357366561
"W01B6.3",14.4603031813674,39.2068101409506,34.9383932202906,19.3377927851597,18.9049172372767,21.9568033929263
"glb-27",16.2678410790383,18.5143270110044,16.9398270158985,16.4371238673857,23.1060099566715,8.23380127234736
"W01D2.1",96.7032775253945,68.6119177466635,71.9942648175684,62.847826551769,67.2174835103172,78.6785454913192
"osta-3",34.3432200557476,44.6522004383048,40.2320891627588,30.9404684562555,37.8098344745534,49.4028076340842
"mnr-1",9.94145843719009,18.5143270110044,20.1160445813794,29.9735788169975,23.1060099566715,23.7865370090035
"W01F3.2",55.1299058789632,67.5228396871927,76.2292215715431,91.8545157295085,72.4688494095607,78.6785454913192
"mlt-11",7.2301515906837,4.3563122378834,6.35243513096192,567.564218244437,631.214181089073,388.818393416403
"rpb-11",52.4185990324568,75.1463861034886,74.1117431945558,46.4107026843833,47.2622930931918,64.9555433707403
"W01G7.4",28.9206063627348,27.2269514867712,37.0558715972779,20.3046824244177,27.3071026760664,21.0419365848877
"W02A11.1",65.9751332649888,64.2556055087801,52.9369594246827,42.5431441273513,44.1114735536457,42.0838731697754
"vps-25",120.201270195117,127.422132958089,86.8166134564796,143.099666610182,117.630596143055,125.336752701288
"toe-4",95.7995085765591,101.284259530789,78.3466999485304,90.8876260902505,97.6754057259297,74.1042114511263
"W02B8.1",14.4603031813674,16.3361708920627,10.5873918849365,15.4702342281278,14.7038245178819,20.1270697768491
"W02B8.2",12.6527652836965,19.6034050704753,14.8223486389112,32.8742477347715,27.3071026760664,24.7014038170421
"W02B12.1",116.586194399775,75.1463861034886,87.8753526449733,131.496990939086,106.077591164719,103.379949308361
"rga-1",47.8997542882795,46.8303565572465,61.4068729326319,76.3842815013808,45.1617467334944,58.5514757144701
"mfn-1",44.2846784929377,39.2068101409506,53.9956986131763,49.3113716021572,37.8098344745534,40.2541395536982
"W02B12.10",80.4354364463562,80.5917764008429,106.932658037859,88.9538468117346,86.1224007475939,85.0826131475894
"W02B12.11",49.7072921859505,66.4337616277218,57.1719161786573,59.947157633995,50.4131126327379,53.0622748662386
"W02D9.2",30.7281442604057,54.4539029735425,35.9971324087842,39.6424752095774,37.8098344745534,49.4028076340842
"W02D9.10",110.259811757926,102.37333759026,92.1103093989479,110.22541887541,127.083054761693,114.358351004824
"W03C9.5",34.3432200557476,26.1378734273004,42.3495675397462,42.5431441273513,37.8098344745534,41.1690063617368
"W03C9.6",37.054526902254,27.2269514867712,28.5859580893287,33.8411373740295,25.206556316369,20.1270697768491
"W03G11.3",19.8829168743802,25.0487953678295,15.8810878274048,15.4702342281278,21.0054635969741,13.7230021205789
"W03G11.4",18.9791479255447,10.8907805947085,16.9398270158985,14.5033445888698,21.0054635969741,17.3824693527333
"cacn-1",77.7241295998498,77.3245422224303,78.3466999485304,64.781605830285,59.8655712513763,69.5298774109333
"W04A4.5",77.7241295998498,96.9279472929056,76.2292215715431,46.4107026843833,55.6644785319814,57.6366089064315
"W04A4.6",19.8829168743802,33.7614198435963,22.2335229583667,14.5033445888698,21.0054635969741,22.8716702009649
"W04A8.6",31.6319132092412,37.0286540220089,32.8209148433033,33.8411373740295,32.5584685753099,22.8716702009649
"W04D2.4",44.2846784929377,43.563122378834,38.1146107857715,52.2120405199312,45.1617467334944,31.1054714733123
"mrps-11",28.0168374138993,39.2068101409506,40.2320891627588,29.0066891777395,40.9606540140996,42.0838731697754
"rbm-25",283.783449934335,271.180436808241,290.094537647261,255.258864764108,274.121299940512,256.162706250807
"clec-49",41.5733716464313,35.939575962538,48.7020026707081,53.1789301591892,54.6142053521327,41.1690063617368
"W04E12.7",41.5733716464313,32.6723417841255,44.4670459167335,55.1127094377051,44.1114735536457,58.5514757144701
"clec-50",821.525974491436,874.529681755092,851.226307548898,796.717062748579,769.850240829102,815.146325962389
"lpr-6",7.2301515906837,9.80170253523765,6.35243513096192,84.1193986154447,89.27322028714,55.8068752903543
"lpr-5",1.80753789767093,4.3563122378834,0,115.0598670717,128.133327941542,80.5082791073964
"lpr-4",0,0,1.05873918849365,88.9538468117346,60.915844431225,51.2325412501614
"W04G3.5",159.063334995041,168.807099217982,153.51718233158,148.90100444573,141.786879279575,160.101691406754
"sulp-7",113.874887553268,106.729649828143,103.756440472378,98.6227432043144,99.7759520856271,72.2744778350491
"lpr-3",1.80753789767093,2.1781561189417,0,230.1197341434,187.998899192918,149.123289710291
"dhc-4",1.80753789767093,3.26723417841255,3.17621756548096,1.93377927851597,1.05027317984871,2.74460042411579
"W05B5.1",158.159566046206,163.361708920627,161.987095839529,148.90100444573,140.736606099727,158.271957790677
"his-74",20.7866858232156,13.0689367136502,9.52865269644288,17.4040135066437,10.5027317984871,13.7230021205789
"ccch-3",8.13392053951917,6.5344683568251,14.8223486389112,16.4371238673857,16.8043708775793,9.14866808038596
"W05B10.4",36.1507579534185,31.5832637246546,21.1747837698731,56.0795990769631,39.9103808342508,32.0203382813509
"W05E10.1",14.4603031813674,17.4252489515336,12.7048702619238,15.4702342281278,21.0054635969741,14.6378689286175
"W05E10.5",24.4017616185575,22.8706392488878,23.2922621468604,23.2053513421916,21.0054635969741,35.6798055135052
"W05H12.1",231.364850901878,225.439158310466,257.273622803958,203.046824244177,194.300538272011,165.590892254986
"W06A7.2",82.2429743440271,95.8388692334347,98.4627445299098,95.7220742865405,95.5748593662323,84.1677463395508
"prmt-7",74.109053804508,72.9682299845469,91.0515702104542,48.3444819628992,55.6644785319814,44.8284735938912
"W06F12.2",49.7072921859505,62.0774493898384,51.878220236189,58.0133783554791,45.1617467334944,57.6366089064315
"immt-2",16.2678410790383,14.158014773121,14.8223486389112,17.4040135066437,18.9049172372767,15.5527357366561
"ctps-1",613.659116259279,593.547542411613,571.719161786573,603.339134896982,559.795604859361,556.239019287466
"ztf-6",134.661573376484,151.381850266448,141.87105125815,127.629432382054,137.585786560181,145.463822478137
"ipla-3",62.3600574696469,72.9682299845469,53.9956986131763,47.3775923236412,46.2120199133431,54.8920084823158
"W07A12.4",7.2301515906837,6.5344683568251,12.7048702619238,18.3709031459017,31.5081953954612,41.1690063617368
"rhy-1",3.61507579534185,13.0689367136502,7.41117431945558,9.66889639257985,9.45245861863836,20.1270697768491
"W07E11.1",150.929414455522,161.183552801686,210.689098510237,180.808362541243,196.401084631708,138.144888013828
"zip-3",46.9959853394441,47.9194346167174,47.6432634822144,43.5100337666093,48.3125662730405,49.4028076340842
